codice,denominazione,official_catalog,internal_alias,depositabile,fonti_count,presidi_present,non_bloccante,deposit_rule_present,deposit_contaminated,status,error
146231,"Intermed. mobiliare (servizi e contratti di invest.,servizi accessori,fondi di invest., gestione collettiva del risparmio,gestione accentrata di strumenti finan.,vendita di prodotti finanz.,cartolarizzazione di crediti,contratti di borsa)",True,False,True,17,True,True,True,False,ok,
146232,Credito per le opere pubbliche (lett. f art. 1 d.l.vo n. 5/2003),True,False,True,22,True,True,True,False,ok,
146239,Altri contratti bancari e controversie in genere di cui alla lettera e) art. 1 d.l.vo n. 5/2003,True,False,True,22,True,True,True,False,ok,
146331,"Pagamento di somma di danaro o consegna di cosa mobile in materia di controversie promosse da una banca nei confronti di altra banca e di cui alle lettere e), f) art. 1 d.l.vo n. 5/2003",True,False,True,22,True,True,True,False,ok,
150001,Associazione - Comitato,True,False,True,22,True,True,True,False,ok,
150002,Associazione in partecipazione,True,False,True,22,True,True,True,False,ok,
150003,Consorzio,True,False,True,22,True,True,True,False,ok,
150004,Fondazione,True,False,True,22,True,True,True,False,ok,
150999,Altri istituti relativi alle persone giuridiche,True,False,True,22,True,True,True,False,ok,
151110,Azione di responsabilità contro gli amministratori di S.r.l. (artt. 2476 c.c.),True,False,True,16,True,True,True,False,ok,
151111,"Cause di responsabilita proposte dalla L.CA. in societa fiduciarie e di revisione ex art. 2, L. n. 430/1986 (COLLEGIO E RITO DEL LAVORO)",True,False,True,17,True,True,True,False,ok,
151112,Impugnazione delle deliberazioni dell'assemblea e del CdA,True,False,True,12,True,True,True,False,ok,
151120,"Rapporti sociali e cessione di partecipazione nelle societa di fatto, di persone, di capitali, di cooperative e mutue assicuratrici",True,False,True,22,True,True,True,False,ok,
151121,Cause in materia di trasferimento di partecipazioni sociali etc.,True,False,True,22,True,True,True,False,ok,
151122,Cause in materia di patti parasociali,True,False,True,22,True,True,True,False,ok,
151123,Cause in materia di offerte pubbliche etc.,True,False,True,22,True,True,True,False,ok,
151130,Opposizione dei creditori alla fusione delle societa (art. 2503 c.c.),True,False,True,15,True,True,True,False,ok,
151999,Altri istituti di diritto societario,True,False,True,21,True,True,True,False,ok,
152001,Cause di respons. vs gli amministratori delle società di persone,True,False,True,22,True,True,True,False,ok,
152003,Impugnazione delle delibere di assemblea – società di persone,True,False,True,15,True,True,True,False,ok,
152004,Cause in materia di rapporti societari – società di persone,True,False,True,22,True,True,True,False,ok,
152005,Cause in materia di trasferimento di partecipazioni sociali etc. – società di persone,True,False,True,22,True,True,True,False,ok,
152006,Cause in materia di patti parasociali – società di persone,True,False,True,22,True,True,True,False,ok,
152110,"Cause di responsabilita contro gli organi amministrativi e di controllo, i direttori generali e i liquidatori delle associazioni in partecipazione e dei consorzi (COLLEGIO)",True,False,True,22,True,True,True,False,ok,
152112,Impugnazione delle deliberazioni dell'assemblea e del consiglio di amministrazione delle associazioni in partecipazione e dei consorzi (COLLEGIO),True,False,True,15,True,True,True,False,ok,
152999,Altre controversie in materia di società di persone,True,False,True,22,True,True,True,False,ok,
153110,Cause di responsabilità contro organi amministrativi e controllo - liquidatori,True,False,True,15,True,True,True,False,ok,
153112,Impugnazione deliberazioni assemblea e CdA - società cooperative,True,False,True,12,True,True,True,False,ok,
153120,"Cause in materia di rapporti societari, ivi compresi quelli concernenti le societa di fatto nonche l'accertamento, la costituzione, la modificazione o l'estinzione del rapporto societario",True,False,True,21,True,True,True,False,ok,
153121,Cause in materia di trasferimento di partecipazioni sociali e di negozi o diritti inerenti,True,False,True,21,True,True,True,False,ok,
153122,Cause in materia di patti parasociali,True,False,True,21,True,True,True,False,ok,
153123,"Cause in materia di offerte pubbliche di acquisto, di scambio e di vendita (O.P.A., O.P.S., O.P.V.)",True,False,True,15,True,True,True,False,ok,
153999,Altri istituti di diritto societario soggetti al d.l.vo n. 5/2003,True,False,True,21,True,True,True,False,ok,
154112,"Pagamento di somma di danaro o di consegna di cosa mobile in cause di impugnazione delle deliberazioni dell'assemblea e del c.d.a. delle societa, delle mutue assicuratrici e delle societa cooperative",True,False,True,15,True,True,True,False,ok,
154120,"Pagamento di somma di danaro o di consegna di cosa mobile in materia di rapporti societari, ivi compresi quelli concernenti le societa di fatto",True,False,True,21,True,True,True,False,ok,
154121,Pagamento di somma di danaro o di consegna di cosa mobile in cause in materia di trasferimento di partecipazioni sociali e di negozi o diritti inerenti,True,False,True,21,True,True,True,False,ok,
154122,Pagamento di somma di danaro o di consegna di cosa mobile in cause in materia di patti parasociali,True,False,True,21,True,True,True,False,ok,
154123,"Pagamento di somma di danaro o di consegna di cosa mobile in cause in materia di offerte pubbliche di acquisto, di scambio e di vendita (O.P.A., O.P.S., O.P.V.)",True,False,True,15,True,True,True,False,ok,
154999,Pagamento di somma di danaro o di consegna di cosa mobile in cause residuali in materia di dirtto societario soggette al d.l.vo n. 5/2003,True,False,True,21,True,True,True,False,ok,
170001,Azione di nullità o decadenza di marchio (CPI artt. 19-28),True,False,True,18,True,True,True,False,ok,
170002,Azione di nullità o decadenza del brevetto (CPI artt. 45-81),True,False,True,10,True,True,True,False,ok,
170003,Brevetto di modello di utilità,True,False,True,10,True,True,True,False,ok,
170004,Marchio,True,False,True,17,True,True,True,False,ok,
170009,Brevetto (invenzione e modello) - Marchio: altre ipotesi,True,False,True,10,True,True,True,False,ok,
170011,Concorrenza sleale,True,False,True,16,True,True,True,False,ok,
170013,Concorrenza sleale interferente,True,False,True,16,True,True,True,False,ok,
170014,Marchi di fatto,True,False,True,17,True,True,True,False,ok,
170015,Nome a dominio,True,False,True,16,True,True,True,False,ok,
170021,Diritto di autore,True,False,True,16,True,True,True,False,ok,
170031,Ditta - Insegna - Denominazione sociale - Ragione sociale,True,False,True,16,True,True,True,False,ok,
170041,Antitrust afferente diritti di proprietà industriale,True,False,True,17,True,True,True,False,ok,
170042,Antitrust,True,False,True,16,True,True,True,False,ok,
170999,Altri istituti di diritto industriale,True,False,True,22,True,True,True,False,ok,
171001,Opposizione alla sentenza dichiarativa di fallimento (art. 18 L.F.),True,False,True,12,True,True,True,False,ok,
171002,Opposizione all'accertamento dello stato di insolvenza,True,False,True,15,True,True,True,False,ok,
171101,azione di inefficacia ex art. 44,True,False,True,21,True,True,True,False,ok,
171102,azione di inefficacia ex art. 64,True,False,True,21,True,True,True,False,ok,
171103,azione ex artt. 72 e ss.,True,False,True,21,True,True,True,False,ok,
171104,azione di inefficacia ex art. 167,True,False,True,21,True,True,True,False,ok,
171105,Azione revocatoria fallimentare (artt. 67 e ss. L.F.),True,False,True,12,True,True,True,False,ok,
171201,Opposizione allo stato passivo (art. 98 L.F.),True,False,True,11,True,True,True,False,ok,
171202,Impugnazione dei crediti ammessi (art. 100 L.F.),True,False,True,11,True,True,True,False,ok,
171203,Insinuazione tardiva di credito (art. 101 L.F.),True,False,True,12,True,True,True,False,ok,
171204,Istanza di revocazione contro crediti ammessi (art. 102),True,False,True,15,True,True,True,False,ok,
171205,"Domande di rivendicazione,, restituzione e separazione di cose mobili (art. 103)",True,False,True,22,True,True,True,False,ok,
171301,Contestazione avverso il rendiconto del curatore (art. 116),True,False,True,21,True,True,True,False,ok,
171311,Cause di omologazione di concordato fallimentare (artt. 124 e ss.),True,False,True,21,True,True,True,False,ok,
171321,Cause di omologazione di concordato preventivo (art. 160 e ss.),True,False,True,21,True,True,True,False,ok,
171401,Istanza e ricorso per la dichiarazione di fallimento e relativo reclamo (art. 6-22 del R.D. n. 267/1942),True,False,True,15,True,True,True,False,ok,
171402,Istanza per estensione di fallimento (art. 147 del R.D. n. 267/1942,True,False,True,21,True,True,True,False,ok,
171403,Accertamento dello stato di insolvenza nella Liquidazione coatta amministrativa o nella Amministrazione straordinaria e relativo reclamo,True,False,True,16,True,True,True,False,ok,
171404,Esdebitazione del Debitore Incapiente (CCI),True,False,True,21,True,True,True,False,ok,
171405,Reclamo avverso il rigetto della dichiarazione dello stato di insolvenza (LCA),True,False,True,15,True,True,True,False,ok,
171406,Opposizione all'omologazione del piano di ristrutturazione,True,False,True,15,True,True,True,False,ok,
171999,Altri istituti di diritto fallimentare,True,False,True,21,True,True,True,False,ok,
172001,Brevetto (invenzione e modello) - Marchio,True,False,True,21,True,True,True,False,ok,
172011,Concorrenza sleale,True,False,True,21,True,True,True,False,ok,
172012,Concorrenza sleale interferente- marchio di fatto - nome a dominio,True,False,True,21,True,True,True,False,ok,
172021,Diritto di autore,True,False,True,22,True,True,True,False,ok,
172031,Ditta - Insegna - Denominazione sociale,True,False,True,22,True,True,True,False,ok,
172999,Altri istituti di diritto industriale,True,False,True,22,True,True,True,False,ok,
173001,Brevetto (invenzione e modello) - Marchio,True,False,True,21,True,True,True,False,ok,
173011,Concorrenza sleale,True,False,True,21,True,True,True,False,ok,
173012,Concorrenza sleale interferente- marchio di fatto - nome a dominio,True,False,True,21,True,True,True,False,ok,
173021,Diritto di autore,True,False,True,22,True,True,True,False,ok,
173031,Ditta - Insegna - Denominazione sociale,True,False,True,22,True,True,True,False,ok,
173999,Altri istituti di diritto industriale,True,False,True,22,True,True,True,False,ok,
174101,Azione di inefficacia ex art. 144 CCI,True,False,True,21,True,True,True,False,ok,
174102,Azione di inefficacia ex art. 163 CCI,True,False,True,21,True,True,True,False,ok,
174103,Azione di inefficacia ex art. 94 CCI,True,False,True,21,True,True,True,False,ok,
174104,Azione revocatoria ex art. 166 CCI,True,False,True,21,True,True,True,False,ok,
174201,Opposizione sentenza di apertura della liquidazione giudiziale,True,False,True,16,True,True,True,False,ok,
174202,Opposizione all'accertamento dello stato di insolvenza,True,False,True,15,True,True,True,False,ok,
174203,Opposizione omologazione concordato preventivo,True,False,True,15,True,True,True,False,ok,
174204,Opposizione omologazione accordo di ristrutturazione,True,False,True,15,True,True,True,False,ok,
174999,Altri istituti di diritto concorsuale,True,False,True,21,True,True,True,False,ok,
180001,Opposizione all'ordinanza-ingiunzione ex artt. 22 e ss. L. 689/1981 (escluso lavoro),True,False,True,14,True,True,True,False,ok,
180002,Opposizione ord. ingiunzione ex art. 22 L. 689/1981 (esclusi assegni e lavoro),True,False,True,14,True,True,True,False,ok,
180003,Opposizione ordinanza prefettizia di cui all'art. 75 c.4 DPR 309/1990 (stupefacenti),True,False,True,15,True,True,True,False,ok,
180004,Opposizione ordinanza/decreto prefettizio di cui all'art. di cui all'art. 75 c.9 DPR 309/1990 (stupefacenti),True,False,True,15,True,True,True,False,ok,
180011,Risarcimento danni da occupazione illegittima ed accessione invertita,True,False,True,22,True,True,True,False,ok,
180021,Contenzioso di diritto tributario e doganale,True,False,True,22,True,True,True,False,ok,
180031,Contenzioso di diritto valutario,True,False,True,22,True,True,True,False,ok,
180041,Contenzioso relativo a beni demaniali,True,False,True,22,True,True,True,False,ok,
180051,Risarcimento danni da provvedimento illegittimo della P-A.,True,False,True,22,True,True,True,False,ok,
180099,Opposizione ord. ingiunzione L. 689/81 (residuali),True,False,True,14,True,True,True,False,ok,
180999,Altre controversie di diritto amministrativo,True,False,True,22,True,True,True,False,ok,
181003,"Cause di respons. vs gli organi amministrativi e di controllo,etc - Sez. Spec. Impresa",True,False,True,24,True,True,True,False,ok,
181004,"Impugn delle deliber. dell'assem. e del CdA,etc. - Sez. Spec. Impresa",True,False,True,16,True,True,True,False,ok,
181005,Cause in materia di rapporti societari - Sez. Spec. Impresa,True,False,True,21,True,True,True,False,ok,
181006,Brevetto di invenzione,True,False,True,21,True,True,True,False,ok,
181007,Brevetto di modello di utilita',True,False,True,21,True,True,True,False,ok,
181008,Marchio,True,False,True,21,True,True,True,False,ok,
181009,Concorrenza sleale interferente,True,False,True,21,True,True,True,False,ok,
181010,Marchi di fatto,True,False,True,21,True,True,True,False,ok,
181011,Nome a dominio,True,False,True,21,True,True,True,False,ok,
181012,Diritto di autore e diritti connessi,True,False,True,21,True,True,True,False,ok,
181013,Ditta - Insegna - Denominazione sociale - Ragione sociale,True,False,True,21,True,True,True,False,ok,
181014,Disegni e modelli comunitari registrati,True,False,True,21,True,True,True,False,ok,
181015,Disegni e modelli comunitari non registrati,True,False,True,21,True,True,True,False,ok,
181016,Disegni e modelli nazionali,True,False,True,21,True,True,True,False,ok,
181017,Controversie in materia di proprietà industriale per violazione della normativa antitrust nazionale,True,False,True,21,True,True,True,False,ok,
181018,Controversie in materia di proprietà industriale per violazione della normativa antitrust dell’Unione Europea,True,False,True,21,True,True,True,False,ok,
181019,Controversie in materia di operazioni di concentrazione societarie,True,False,True,21,True,True,True,False,ok,
181020,Intese e abuso di posizione dominante per violazione antitrust nazionale,True,False,True,13,True,True,True,False,ok,
181021,Intese e abuso di posizione dominante per violazione antitrust UE,True,False,True,13,True,True,True,False,ok,
181022,Marchio Europeo,True,False,True,21,True,True,True,False,ok,
181023,Brevetto Europeo,True,False,True,21,True,True,True,False,ok,
181024,Marchio collettivo (art. 11 c.p.i.),True,False,True,21,True,True,True,False,ok,
181025,Tutela indicazioni geografiche (art. 29 c.p.i.),True,False,True,23,True,True,True,False,ok,
181026,Tutela segreti commerciali (art. 98 c.p.i.),True,False,True,23,True,True,True,False,ok,
181027,Tutela delle informazioni segrete – Know how (art. 99 c.p.i.),True,False,True,23,True,True,True,False,ok,
181028,Appalti pubblici sopra soglia di rilevanza comunitaria,True,False,True,21,True,True,True,False,ok,
181029,Cause in materia di trasferimento di partecipazioni sociali etc. - Sez. Spec. imprese,True,False,True,24,True,True,True,False,ok,
181030,Cause in materia di patti parasociali - Sez. Spec. Impresa,True,False,True,24,True,True,True,False,ok,
181031,Cause in materia di offerte pubbliche etc. - Sez. Spec. Impresa,True,False,True,21,True,True,True,False,ok,
181032,Revocazione ex art. 395 c.p.c. - Sez. Spec. Impresa,True,False,True,15,True,True,True,False,ok,
181033,Opposizione di terzo ex artt. 404 e ss. c.p.c. - Sez. Spec. Impresa,True,False,True,15,True,True,True,False,ok,
181034,Controversie in materia di indennità di espropriazione dei diritti di proprietà industriale,True,False,True,21,True,True,True,False,ok,
181035,"Controversie contro i provvedimenti del Consiglio dell’ordine di cui al capo VI del D.Lgs. 30/2005,",True,False,True,21,True,True,True,False,ok,
181036,"Cause in materia di rapporti tra società di cui agli artt. 2359, co. 1, n. 3, 2497septies c.c. e 2545septies c.c.",True,False,True,21,True,True,True,False,ok,
181037,Azione revocatoria (art. 2901 c.c.) - Sez. Spec. Impresa,True,False,True,22,True,True,True,False,ok,
181040,Azione di classe (art. 840-bis e ss. c.p.c.),True,False,True,13,True,True,True,False,ok,
181041,Reclamo avverso ordinanza su ammissibilità azione collettiva,True,False,True,13,True,True,True,False,ok,
181042,Azione inibitoria collettiva,True,False,True,18,True,True,True,False,ok,
181044,Impugnazione ex art. 840-undecies c.p.c.,True,False,True,13,True,True,True,False,ok,
181099,Altre controversie di competenza della Sez. Spec. dell’Impresa in materia di propr. Industriale e diritto d’autore,True,False,True,21,True,True,True,False,ok,
181999,Altre controversie di competenza della Sez. Spec. dell’Impresa in materia societaria,True,False,True,21,True,True,True,False,ok,
201002,Revocazione della sentenza ex artt. 395 e ss. c.p.c. (in materia di lavoro),True,False,True,15,True,True,True,False,ok,
210001,Ingiunzione in materia di lavoro,True,False,True,15,True,True,True,False,ok,
210002,Ingiunzione in materia di previdenza obbligatoria,True,False,True,15,True,True,True,False,ok,
210003,Ingiunzione in materia di assistenza obbligatoria,True,False,True,15,True,True,True,False,ok,
210010,Procedimento ex art. 28 Statuto dei lavoratori - fase sommaria,True,False,True,16,True,True,True,False,ok,
210011,Procedimento ex art. 28 Statuto dei lavoratori - fase di opposizione,True,False,True,16,True,True,True,False,ok,
210012,"ex art. 18, 7' comma, Statuto lavoratori",True,False,True,15,True,True,True,False,ok,
210013,"ex art. 15, L. n. 903/1977 (parita uomo-donna)",True,False,True,15,True,True,True,False,ok,
210014,Accertamento Tecnico Preventivo ex art. 445-bis c.p.c. (ATPO previdenziale),True,False,True,17,True,True,True,False,ok,
210015,Ricorso art. 1 c. 47 e seguenti L. 92/2012 (rito Fornero - fase sommaria),True,False,True,14,True,True,True,False,ok,
210016,Opposizione L. 92/2012 (Rito Fornero - fase di opposizione),True,False,True,15,True,True,True,False,ok,
210017,"Reclamo ex art. 1, comma 58, L. 92/2012",True,False,True,15,True,True,True,False,ok,
210999,altre ipotesi,True,False,True,15,True,True,True,False,ok,
211001,sequestro conservativo,True,False,True,17,True,True,True,False,ok,
211002,Sequestro giudiziario ex art. 670 c.p.c.,True,False,True,17,True,True,True,False,ok,
211010,Provvedimento d'urgenza ex art. 700 c.p.c. - per licenziamento,True,False,True,15,True,True,True,False,ok,
211011,Provvedimento d'urgenza ex art. 700 c.p.c. - per dequalificazione/demansionamento,True,False,True,15,True,True,True,False,ok,
211012,Provvedimento d'urgenza ex art. 700 c.p.c. - per altre ragioni,True,False,True,15,True,True,True,False,ok,
211999,altre ipotesi,True,False,True,17,True,True,True,False,ok,
220001,Qualificazione del rapporto di lavoro (dipendente privato),True,False,True,15,True,True,True,False,ok,
220002,appalto di manodopera,True,False,True,17,True,True,True,False,ok,
220003,lavoro interinale,True,False,True,17,True,True,True,False,ok,
220004,avviamento obbligatorio,True,False,True,17,True,True,True,False,ok,
220010,contratto a termine e di formazione e lavoro,True,False,True,17,True,True,True,False,ok,
220011,apprendistato,True,False,True,17,True,True,True,False,ok,
220012,patto di prova,True,False,True,17,True,True,True,False,ok,
220020,Differenze retributive e riconoscimento qualifica superiore (mansioni superiori - art. 2103 c.c.),True,False,True,18,True,True,True,False,ok,
220021,mansione e jus variandi,True,False,True,17,True,True,True,False,ok,
220030,trasferimento del lavoratore,True,False,True,17,True,True,True,False,ok,
220031,trasferimento di azienda,True,False,True,17,True,True,True,False,ok,
220040,sanzione disciplinare conservativa,True,False,True,17,True,True,True,False,ok,
220050,Retribuzione (differenze retributive),True,False,True,14,True,True,True,False,ok,
220060,sospensione con intervento della Cassa integrazione guadagni,True,False,True,17,True,True,True,False,ok,
220070,Risarcimento danni da infortunio sul lavoro / malattia professionale,True,False,True,23,True,True,True,False,ok,
220071,Risarcimento danni da dequalificazione,True,False,True,17,True,True,True,False,ok,
220072,Risarcimento danni:altre ipotesi,True,False,True,23,True,True,True,False,ok,
220100,Licenziamento individuale per giustificato motivo soggettivo,True,False,True,13,True,True,True,False,ok,
220101,Licenziamento individuale per giustificato motivo oggettivo (gmo),True,False,True,14,True,True,True,False,ok,
220102,Licenziamento individuale per giusta causa,True,False,True,13,True,True,True,False,ok,
220103,Licenziamento individuale del dirigente,True,False,True,13,True,True,True,False,ok,
220104,Licenziamento del socio della cooperativa,True,False,True,17,True,True,True,False,ok,
220105,Licenziamento discriminatorio,True,False,True,17,True,True,True,False,ok,
220110,Licenziamento collettivo e mobilità,True,False,True,15,True,True,True,False,ok,
220111,Impugnazione licenziamento con domanda di reintegrazione,True,False,True,15,True,True,True,False,ok,
220120,Dimissioni,True,False,True,17,True,True,True,False,ok,
220999,Altre ipotesi,True,False,True,17,True,True,True,False,ok,
221001,qualificazione,True,False,True,17,True,True,True,False,ok,
221002,appalto di manodopera,True,False,True,17,True,True,True,False,ok,
221003,lavoro interinale,True,False,True,17,True,True,True,False,ok,
221004,avviamento obbligatorio,True,False,True,17,True,True,True,False,ok,
221010,contratto a termine e di formazione e lavoro,True,False,True,17,True,True,True,False,ok,
221011,apprendistato,True,False,True,17,True,True,True,False,ok,
221012,patto di prova,True,False,True,17,True,True,True,False,ok,
221020,categoria e qualifica,True,False,True,17,True,True,True,False,ok,
221021,mansione e jus variandi,True,False,True,17,True,True,True,False,ok,
221030,trasferimento del lavoratore,True,False,True,17,True,True,True,False,ok,
221031,trasferimento di azienda,True,False,True,17,True,True,True,False,ok,
221040,sanzione disciplinare conservativa,True,False,True,17,True,True,True,False,ok,
221050,retribuzione,True,False,True,17,True,True,True,False,ok,
221060,sospensione con intervento della Cassa integrazione guadagni,True,False,True,17,True,True,True,False,ok,
221070,Risarcimento danni da infortunio,True,False,True,17,True,True,True,False,ok,
221071,Risarcimento danni da dequalificazione,True,False,True,17,True,True,True,False,ok,
221072,Risarcimento danni:altre ipotesi,True,False,True,17,True,True,True,False,ok,
221099,Altre ipotesi,True,False,True,17,True,True,True,False,ok,
221100,Pubblico impiego pregiudiziale - licenziamento giustificato motivo soggettivo,True,False,True,13,True,True,True,False,ok,
221101,Licenziamento individuale per giust. motivo oggettivo,True,False,True,18,True,True,True,False,ok,
221102,Licenziamento individuale per giusta causa,True,False,True,18,True,True,True,False,ok,
221103,Licenziamento individuale del dirigente,True,False,True,18,True,True,True,False,ok,
221105,Licenziamento discriminatorio,True,False,True,17,True,True,True,False,ok,
221110,Pubblico impiego pregiudiziale - licenziamento collettivo e mobilità,True,False,True,15,True,True,True,False,ok,
221111,Impugnazione licenziamento con domanda di reintegrazione,True,False,True,15,True,True,True,False,ok,
221120,Dimissioni,True,False,True,17,True,True,True,False,ok,
221999,Altre ipotesi,True,False,True,17,True,True,True,False,ok,
222001,Pubblico impiego - qualificazione,True,False,True,15,True,True,True,False,ok,
222002,Pubblico impiego - appalto di manodopera,True,False,True,15,True,True,True,False,ok,
222003,Pubblico impiego - lavoro interinale,True,False,True,15,True,True,True,False,ok,
222004,Pubblico impiego - avviamento obbligatorio,True,False,True,15,True,True,True,False,ok,
222010,Pubblico impiego - contratto a termine e formazione lavoro,True,False,True,15,True,True,True,False,ok,
222011,Pubblico impiego - apprendistato,True,False,True,15,True,True,True,False,ok,
222012,Pubblico impiego - patto di prova,True,False,True,15,True,True,True,False,ok,
222020,Pubblico impiego - categoria e qualifica,True,False,True,15,True,True,True,False,ok,
222021,Pubblico impiego - mansione e jus variandi,True,False,True,15,True,True,True,False,ok,
222030,Pubblico impiego - trasferimento lavoratore,True,False,True,15,True,True,True,False,ok,
222031,Pubblico impiego - trasferimento azienda,True,False,True,15,True,True,True,False,ok,
222040,Pubblico impiego - sanzione disciplinare conservativa,True,False,True,15,True,True,True,False,ok,
222050,Pubblico impiego - retribuzione,True,False,True,15,True,True,True,False,ok,
222060,Pubblico impiego - sospensione con CIG,True,False,True,15,True,True,True,False,ok,
222070,Pubblico impiego - risarcimento danni da infortunio,True,False,True,18,True,True,True,False,ok,
222071,Pubblico impiego - risarcimento danni da dequalificazione,True,False,True,16,True,True,True,False,ok,
222072,Pubblico impiego - risarcimento danni altre ipotesi,True,False,True,16,True,True,True,False,ok,
222099,Pubblico impiego - altre ipotesi,True,False,True,15,True,True,True,False,ok,
222100,Pubblico impiego - licenziamento giustificato motivo soggettivo,True,False,True,13,True,True,True,False,ok,
222101,Licenziamento individuale per giust. motivo oggettivo,True,False,True,18,True,True,True,False,ok,
222102,Licenziamento individuale per giusta causa,True,False,True,18,True,True,True,False,ok,
222103,Licenziamento individuale del dirigente,True,False,True,18,True,True,True,False,ok,
222105,Licenziamento discriminatorio,True,False,True,17,True,True,True,False,ok,
222110,Pubblico impiego - licenziamento collettivo e mobilità,True,False,True,15,True,True,True,False,ok,
222111,Impugnazione licenziamento con domanda di reintegrazione,True,False,True,15,True,True,True,False,ok,
222120,Dimissioni,True,False,True,17,True,True,True,False,ok,
222999,Altre ipotesi,True,False,True,17,True,True,True,False,ok,
223001,"Rapporto di agenzia e altri rapporti di collaborazione ex art. 409, n. 3 c.p.c.",True,False,True,17,True,True,True,False,ok,
223999,Altre controversie in materia di lavoro parasubordinato,True,False,True,17,True,True,True,False,ok,
230001,Previdenza obbligatoria - prestazione: malattia,True,False,True,15,True,True,True,False,ok,
230002,"Previdenza obbligatoria - prestazione: pensione/assegno di invalidità (INPS, INPDAI, ENPALS, ecc.)",True,False,True,15,True,True,True,False,ok,
230003,Previdenza obbligatoria - prestazione: indennità/rendita vitalizia INAIL o equivalente,True,False,True,17,True,True,True,False,ok,
230010,Obbligo contributivo del datore di lavoro,True,False,True,17,True,True,True,False,ok,
230020,Ripetizione di indebito,True,False,True,17,True,True,True,False,ok,
230999,Altre controversie in materia di previdenza obbligatoria,True,False,True,17,True,True,True,False,ok,
231001,Assistenza obbligatoria - assegno/pensione (invalidità civile),True,False,True,15,True,True,True,False,ok,
231002,Assistenza obbligatoria - indennità di accompagnamento,True,False,True,15,True,True,True,False,ok,
231999,Altre controversie in materia di assistenza obbligatoria,True,False,True,17,True,True,True,False,ok,
232100,Opposizione all'ordinanza-ingiunzione ex artt. 22 e ss. L. 689/1981 in materia di lavoro e previdenza/assistenza obbligatorie,True,False,True,15,True,True,True,False,ok,
310001,Procedimento cautelare ante causam,True,False,True,17,True,True,True,False,ok,
320001,Azione di condanna al rilascio del fondo per scadenza del contratto,True,False,True,12,True,True,True,False,ok,
320002,Azione di condanna al rilascio del fondo per altri motivi,True,False,True,13,True,True,True,False,ok,
320003,Azione di condanna al pagamento di somme dovute per legge o per contratto,True,False,True,13,True,True,True,False,ok,
320999,Altri istituti di diritto agrario,True,False,True,22,True,True,True,False,ok,
400000,Iscrizione Registro Stampa,True,False,True,16,True,True,True,False,ok,
400100,Reclamo avverso decreto inammissibilita responsabilita civile magistrati,True,False,True,16,True,True,True,False,ok,
400201,Ricorso avverso il decreto di espulsione del prefetto (art. 13 c.8),True,False,True,16,True,True,True,False,ok,
400202,Convalida del provvedimento del questore di trattenimento presso centro permanenza temporanea (art. 14 c. 4 Dl. vo 286/98),True,False,True,16,True,True,True,False,ok,
400203,Ricongiungimento familiare (art. 30),True,False,True,16,True,True,True,False,ok,
400204,"Atti discriminatori (art. 43, 44 )",True,False,True,16,True,True,True,False,ok,
400205,Convalida del Provvedimento del questore di accompagnamento alla frontiera (art. 13 c.5 bis D.L. 286/98),True,False,True,16,True,True,True,False,ok,
400206,Convalida del Provvedimento del questore di accompagnamento alla frontiera e trattenimento presso centro di permanenza temporaneo (art. 13 c.5 bis e art. 14 c. 4 D.L. 286/98),True,False,True,16,True,True,True,False,ok,
400209,Altri procedimenti in materia di espulsione immigrati,True,False,True,16,True,True,True,False,ok,
400210,"Ricorso per la liquidazione degli onorari e dei diritti dell'avvocato (artt. 28 e 29, L. 794/1942) (COLLEGIO)",True,False,True,22,True,True,True,False,ok,
400211,Ricorso avverso il decreto di liquidazione di compensi agli ausiliari del magistrato e ai collaboratori ex art. 170 T.U. n. 115/2002,True,False,True,22,True,True,True,False,ok,
400212,Iscrizione Albo consulenti,True,False,True,16,True,True,True,False,ok,
400220,Dichiarazione di assenza o di morte presunta (COLLEGIO),True,False,True,13,True,True,True,False,ok,
400230,Autorizzazione del Tribunale ex art. 375 e 397 c.c. (COLLEGIO),True,False,True,16,True,True,True,False,ok,
400240,Stato civile (rettifica del nome e altri atti dello Stato civile),True,False,True,13,True,True,True,False,ok,
400250,Procedimento ammissione patrocinio a spese dello Stato - civile - art. 126 T.U. n. 115/2002,True,False,True,17,True,True,True,False,ok,
400251,Procedimento ammissione patrocinio a spese dello Stato - penale - art. 99 T.U. n. 115/2002,True,False,True,17,True,True,True,False,ok,
400252,Ricorso avverso il rigetto dell'istanza per l'ammissione anticipata (P.S.S.),True,False,True,16,True,True,True,False,ok,
400253,Revoca del provvedimento di ammissione e ricorso avverso il relativo decreto (P.S.S.),True,False,True,16,True,True,True,False,ok,
400260,Ammortamento titoli,True,False,True,16,True,True,True,False,ok,
400270,Nomina di amministratore della comunione (art. 1105 c.c.) (COLLEGIO),True,False,True,16,True,True,True,False,ok,
400271,Nomina di amministratore di condominio (art. 1129 c.c.),True,False,True,13,True,True,True,False,ok,
400272,"Revoca di amministratore di comunione o condominio (artt. 1105 e 1129, 3' comma c.c.) (COLLEGIO)",True,False,True,16,True,True,True,False,ok,
400280,Nomina degli arbitri (art. 810 c.p.c.),True,False,True,16,True,True,True,False,ok,
400281,Liquidazione delle spese e dell'onorario dell'arbitro (art. 814 c.p.c.),True,False,True,22,True,True,True,False,ok,
